"M-MADE F'MNT/SPUN YRN(INC.WAS)","KUWAIT","NA","0","7317731","0","1902918"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","LATVIA","NA","0","5796689","0","55216950"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","LESOTHO","NA","0","2023700","0","10596828"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","LITHUANIA","NA","0","1456479","0","624571"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","LUXEMBOURG","NA","0","8332607","0","2513063"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","MADAGASCAR","NA","0","8865352","0","1938021"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","MALAWI","NA","0","0","0","10282871"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","MALAYSIA","NA","0","1016232621","0","1932641633"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","MALDIVES","NA","0","1972192","0","0"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","MAURITIUS","NA","0","4317","0","231548"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","MYANMAR","NA","0","23239685","0","1245447"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","MEXICO","NA","0","108556974","0","124743754"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","MOROCCO","NA","0","22755199","0","1940060"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","MOZAMBIQUE","NA","0","7011981","0","438445"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","NEPAL","NA","0","3802241926","0","2663025354"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","NETHERLAND","NA","0","217880718","0","334251081"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","NETHERLANDANTIL","NA","0","0","0","3496070"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","NEW ZEALAND","NA","0","14547750","0","6610008"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","NIGERIA","NA","0","11405583","0","0"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","NORWAY","NA","0","55779791","0","26139975"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","OMAN","NA","0","75043362","0","23019259"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","PAKISTAN IR","NA","0","53422921","0","31745500"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","PANAMA REPUBLIC","NA","0","485654","0","4691652"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","PERU","NA","0","38200730","0","52120049"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","PHILIPPINES","NA","0","15519585","0","30525323"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","POLAND","NA","0","23219288","0","74951436"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","PORTUGAL","NA","0","27069763","0","45000937"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","PUERTO RICO","NA","0","708150","0","0"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","QATAR","NA","0","16947469","0","38976845"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","REUNION","NA","0","8322736","0","0"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","ROMANIA","NA","0","20542256","0","9448934"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","RUSSIA","NA","0","83839234","0","50546181"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","SAUDI ARAB","NA","0","151165380","0","241878408"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","SERBIA MONTNGRO","NA","0","0","0","73755"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","SLOVAK REP","NA","0","9721351","0","3752423"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","SINGAPORE","NA","0","637932125","0","651513513"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","SLOVENIA","NA","0","5893672","0","7460412"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","SOUTH AFRICA","NA","0","18248210","0","9818883"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","SPAIN","NA","0","307370489","0","322982270"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","SRI LANKA DSR","NA","0","306898066","0","360262898"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","SUDAN","NA","0","5270693","0","1311143"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","SURINAME","NA","0","1253772","0","0"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","SWAZILAND","NA","0","3012315","0","3584020"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","SWEDEN","NA","0","46471182","0","53750787"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","SWITZERLAND","NA","0","108054905","0","95088984"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","SYRIA","NA","0","0","0","2042831"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","TANZANIA REP","NA","0","6646146","0","1206333"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","THAILAND","NA","0","1417615866","0","1428344705"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","TUNISIA","NA","0","1740263","0","2756995"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","TURKEY","NA","0","233136509","0","288790985"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","UGANDA","NA","0","1981084","0","0"
"M-MADE F'MNT/SPUN YRN(INC.WAS)","U ARAB EMTS","NA","0","196611735","0","315654792"
